Customer-ID,ProductID,PurchaseQuantity,Categories,Products,CustomerName,Gender
CUSTIDXX-13957,PRODOXIID226,20,Apparel and Accessories        ,    Hat,Brandon Benjamin,F
CUSTIDXX-13960,PRODOXIID24,9,Meat and Seafood,Shrimp,Andrew Higgins,F
CUSTIDXX-13961,PRODOXIID15,7,Dairy ,Cottage Cheese,Stacy Cole,F
CUSTIDXX-13962,PRODOXIID175,21,Office and School Supplies,    Sticky Notes,Virginia Edwards,F
CUSTIDXX-13963,PRODOXIID227,18,Apparel and Accessories        ,    Sunglasses,Michael Casey,F
CUSTIDXX-13966,PRODOXIID24,3,Meat and Seafood,Shrimp,Roger Ross,F
CUSTIDXX-13967,PRODOXIID275,22,Sports and Fitness,    Jump Rope,Melissa Smith,F
CUSTIDXX-13968,PRODOXIID274,19,Sports and Fitness,    Fitness Tracker,Nicole Kim,F
CUSTIDXX-13969,PRODOXIID108,5,Baking Supplies,    Pie Crust Mix,Edward Wilson,F
CUSTIDXX-13972,PRODOXIID204,17,Home and Kitchen,    Toaster Oven,Lisa Martin,F
CUSTIDXX-13974,PRODOXIID240,2,Seasonal Items,    Christmas Lights,Dalton Oneal,F
CUSTIDXX-13978,PRODOXIID75,18,Condiments and Sauces,    Soy Sauce,Connie Schaefer,F
CUSTIDXX-13980,PRODOXIID288,21,Ethnic Foods,    Middle Eastern Hummus,Daniel Nelson MD,F
CUSTIDXX-13981,PRODOXIID67,5,Snacks and Beverages,    Soda,Henry Tran,F
CUSTIDXX-13982,PRODOXIID59,12,Canned and Packaged Goods,    Instant Noodles,Amber Mckinney,F
CUSTIDXX-13983,PRODOXIID252,16,Outdoor and Garden,    Patio Furniture Set,Peter Nguyen,F
CUSTIDXX-13987,PRODOXIID127,3,Household Essentials,    Batteries,David Brennan,F
CUSTIDXX-13988,PRODOXIID18,7,Dairy ,Whipped Cream,Jonathan Howard,F
CUSTIDXX-13989,PRODOXIID158,17,Pet Supplies,    Bird Seed,David Dixon,F
CUSTIDXX-13993,PRODOXIID80,7,Breakfast and Cereal,    Cereal,Sean Ferguson,F
CUSTIDXX-13994,PRODOXIID265,14,Books Music and Movies,    Puzzle Book,Crystal Anderson,F
CUSTIDXX-13996,PRODOXIID21,8,Meat and Seafood,Chicken,Kyle Valentine,F
CUSTIDXX-13997,PRODOXIID136,23,Personal Care and Beauty,    Deodorant,Daniel Bailey,F
CUSTIDXX-13998,PRODOXIID76,13,Condiments and Sauces,    Worcestershire Sauce,Mrs. Carolyn Smith,F
CUSTIDXX-14000,PRODOXIID132,22,Personal Care and Beauty,    Body Wash,Kristina Thompson,F
CUSTIDXX-14002,PRODOXIID156,23,Pet Supplies,    Pet Brushes,Daniel Tran,F
CUSTIDXX-14003,PRODOXIID18,15,Dairy ,Whipped Cream,David Cannon,F
CUSTIDXX-14004,PRODOXIID149,20,Baby and Toddler,    Diaper Creams,Diane Hawkins,F
CUSTIDXX-14006,PRODOXIID149,13,Baby and Toddler,    Diaper Creams,Sarah Bridges,F
CUSTIDXX-14007,PRODOXIID28,1,Meat and Seafood,Turkey,Dillon Lara,F
CUSTIDXX-14012,PRODOXIID213,12,Toys and Games,    Action Figure,Michelle Hamilton,F
CUSTIDXX-14014,PRODOXIID28,1,Meat and Seafood,Turkey,Jessica Kim,F
CUSTIDXX-14015,PRODOXIID187,23,Hygiene,    Cleaning Brushes,Felicia Bryant,F
CUSTIDXX-14020,PRODOXIID24,18,Meat and Seafood,Shrimp,Sara Anderson,F
CUSTIDXX-14022,PRODOXIID53,20,Canned and Packaged Goods,    Canned Soups,Paul Haynes,F
CUSTIDXX-14027,PRODOXIID67,8,Snacks and Beverages,    Soda,Justin Hernandez,F
CUSTIDXX-14030,PRODOXIID219,8,Toys and Games,    Educational Toy,Rebecca Leblanc,F
CUSTIDXX-14033,PRODOXIID112,20,Beverages,    Bottled Water,Bryan Petty,F
CUSTIDXX-14034,PRODOXIID277,13,Sports and Fitness,    Water Bottles,Erika Nelson,F
CUSTIDXX-14035,PRODOXIID105,18,Baking Supplies,    Cake Mix,Justin Johnson,F
CUSTIDXX-14042,PRODOXIID234,18,Automotive and Hardware,    Flashlight,Jordan Knight,F
CUSTIDXX-14044,PRODOXIID37,16,Bakery,Cakes,Joshua Porter,F
CUSTIDXX-14046,PRODOXIID260,22,Books Music and Movies,    Novel,Kevin Barajas,F
CUSTIDXX-14047,PRODOXIID61,12,Snacks and Beverages,    Popcorn,Madeline Burns,F
CUSTIDXX-14051,PRODOXIID37,24,Bakery,Cakes,Mary Mann,F
CUSTIDXX-14052,PRODOXIID136,3,Personal Care and Beauty,    Deodorant,Breanna Mclean,F
CUSTIDXX-14054,PRODOXIID242,10,Seasonal Items,    Easter Eggs,Kristine Robinson,F
CUSTIDXX-14056,PRODOXIID251,1,Outdoor and Garden,    Garden Hose,Michelle Taylor,F
CUSTIDXX-14057,PRODOXIID147,24,Baby and Toddler,    Baby Powder,Timothy Hardy,F
CUSTIDXX-14058,PRODOXIID253,15,Outdoor and Garden,    BBQ Grill,Mark Morales,F
CUSTIDXX-14060,PRODOXIID5,25,Produce,Potato,Gregory Guerrero,F
CUSTIDXX-14062,PRODOXIID18,1,Dairy ,Whipped Cream,David Lewis,F
CUSTIDXX-14063,PRODOXIID184,4,Hygiene,    Mop and Bucket,Robert Lang,F
CUSTIDXX-14064,PRODOXIID27,3,Meat and Seafood,Ham,Connor Benjamin,F
CUSTIDXX-14066,PRODOXIID140,3,Baby and Toddler,    Diapers,Joshua Jones,F
CUSTIDXX-14067,PRODOXIID158,6,Pet Supplies,    Bird Seed,Amy Ayala,F
CUSTIDXX-14069,PRODOXIID187,17,Hygiene,    Cleaning Brushes,Kelli Martinez,F
CUSTIDXX-14071,PRODOXIID294,8,Deli and Prepared Foods,    Pasta Salad,Jillian Wright,F
CUSTIDXX-14072,PRODOXIID100,6,Baking Supplies,    Flour,Darius Myers,F
CUSTIDXX-14073,PRODOXIID21,19,Meat and Seafood,Chicken,Tony Poole,F
CUSTIDXX-14075,PRODOXIID37,17,Bakery,Cakes,Robert Gibson,F
CUSTIDXX-14078,PRODOXIID245,22,Seasonal Items,    Summer Beach Towel,Cynthia White,F
CUSTIDXX-14083,PRODOXIID42,18,Frozen Foods,    Frozen Meals,Robert Hensley,F
CUSTIDXX-14085,PRODOXIID113,1,Beverages,    Soft Drinks,Adam Mullins,F
CUSTIDXX-14086,PRODOXIID157,22,Pet Supplies,    Collars and Leashes,Eric Lambert,F
CUSTIDXX-14088,PRODOXIID147,4,Baby and Toddler,    Baby Powder,Philip Jordan,F
CUSTIDXX-14090,PRODOXIID284,22,Ethnic Foods,    Thai Jasmine Rice,Kathleen Clark,F
CUSTIDXX-14093,PRODOXIID57,22,Canned and Packaged Goods,    Canned Chicken,Christine Lynn DDS,F
CUSTIDXX-14095,PRODOXIID9,3,Produce,Broccoli,Jared Smith,F
CUSTIDXX-14097,PRODOXIID32,12,Bakery,Croissants,Ashley Williams,F
CUSTIDXX-14098,PRODOXIID213,20,Toys and Games,    Action Figure,Donald Cummings MD,F
CUSTIDXX-14099,PRODOXIID32,18,Bakery,Croissants,Terri Wells,F
CUSTIDXX-14102,PRODOXIID43,11,Frozen Foods,    Ice Cream,Michael Mccall,F
CUSTIDXX-14106,PRODOXIID8,12,Produce,Oranges,Kyle Frank,F
CUSTIDXX-14109,PRODOXIID145,8,Baby and Toddler,    Baby Shampoo,Joshua Clark,F
CUSTIDXX-14110,PRODOXIID152,11,Pet Supplies,    Pet Treats,Donald Frazier,F
CUSTIDXX-14112,PRODOXIID91,21,Pasta Rice and Grains,    Rice,Sara Mullins,F
CUSTIDXX-14118,PRODOXIID240,5,Seasonal Items,    Christmas Lights,Jonathan Morris,F
CUSTIDXX-14119,PRODOXIID128,6,Household Essentials,    Light Bulbs,Troy Smith,F
CUSTIDXX-14121,PRODOXIID193,10,Electronics and Appliances,    USB Cables,Erin Walker,F
CUSTIDXX-14126,PRODOXIID112,23,Beverages,    Bottled Water,James Oconnor,F
CUSTIDXX-14134,PRODOXIID2,3,Produce,Carrots,Nathan Walker,F
CUSTIDXX-14135,PRODOXIID78,1,Condiments and Sauces,    Pickles,Christopher Smith,F
CUSTIDXX-14137,PRODOXIID173,17,Office and School Supplies,    Binders,Michael Davis,F
CUSTIDXX-14139,PRODOXIID18,25,Dairy ,Whipped Cream,Jason Roberts,F
CUSTIDXX-14141,PRODOXIID153,5,Pet Supplies,    Cat Litter,Timothy Evans,F
CUSTIDXX-14144,PRODOXIID127,2,Household Essentials,    Batteries,Hannah Gallagher,F
CUSTIDXX-14147,PRODOXIID281,15,Ethnic Foods,    Indian Curry Paste,Elizabeth Patel DVM,F
CUSTIDXX-14148,PRODOXIID245,1,Seasonal Items,    Summer Beach Towel,Taylor Mcmahon,F
CUSTIDXX-14150,PRODOXIID214,7,Toys and Games,    Lego Set,Sandra Bowman,F
CUSTIDXX-14151,PRODOXIID246,25,Seasonal Items,    Winter Gloves,John Warren,F
CUSTIDXX-14155,PRODOXIID245,21,Seasonal Items,    Summer Beach Towel,Kevin Shepard,F
CUSTIDXX-14156,PRODOXIID252,14,Outdoor and Garden,    Patio Furniture Set,Sherry Johnson,F
CUSTIDXX-14157,PRODOXIID178,22,Office and School Supplies,    Rulers,Stephanie Wise,F
CUSTIDXX-14158,PRODOXIID85,5,Breakfast and Cereal,    Instant Pancake Mix,Andrea Johnson,F
CUSTIDXX-14160,PRODOXIID32,20,Bakery,Croissants,Gerald Wilson,F
CUSTIDXX-14161,PRODOXIID244,18,Seasonal Items,    Valentine's Day Cards,Robert Perez,F
CUSTIDXX-14162,PRODOXIID153,17,Pet Supplies,    Cat Litter,James Hayes,F
CUSTIDXX-14165,PRODOXIID230,19,Automotive and Hardware,    Motor Oil,Robert Morgan,F
CUSTIDXX-14166,PRODOXIID172,14,Office and School Supplies,    Highlighters,Jeremy Johnson,F
CUSTIDXX-14167,PRODOXIID34,11,Bakery,Muffins,Lisa Kelly,F
CUSTIDXX-14168,PRODOXIID105,9,Baking Supplies,    Cake Mix,Eric Hill,F
CUSTIDXX-14170,PRODOXIID89,14,Breakfast and Cereal,    Breakfast Burritos,Tracey Schneider,F
CUSTIDXX-14172,PRODOXIID76,12,Condiments and Sauces,    Worcestershire Sauce,Amy Stewart,F
CUSTIDXX-14173,PRODOXIID152,19,Pet Supplies,    Pet Treats,Marc Marsh,F
CUSTIDXX-14176,PRODOXIID299,3,Deli and Prepared Foods,    Dessert,Dr. Suzanne Graham DVM,F
CUSTIDXX-14177,PRODOXIID225,11,Apparel and Accessories        ,    Belt,Brandon Barrett,F
CUSTIDXX-14179,PRODOXIID98,16,Pasta Rice and Grains,    Barley,Gina Boone,F
CUSTIDXX-14180,PRODOXIID100,11,Baking Supplies,    Flour,Kimberly Levine,F
CUSTIDXX-14182,PRODOXIID73,24,Condiments and Sauces,    Barbecue Sauce,Lisa West DDS,F
CUSTIDXX-14183,PRODOXIID199,22,Electronics and Appliances,    Wireless Mouse,Charles Valdez,F
CUSTIDXX-14185,PRODOXIID183,21,Hygiene,    Bleach,Diamond Campos,F
CUSTIDXX-14186,PRODOXIID175,10,Office and School Supplies,    Sticky Notes,William Bowers,F
CUSTIDXX-14187,PRODOXIID115,1,Beverages,    Juice,Barbara Reyes,F
CUSTIDXX-14188,PRODOXIID133,15,Personal Care and Beauty,    Soap Bars,Amanda Castro,F
CUSTIDXX-14189,PRODOXIID282,3,Ethnic Foods,    Chinese Noodles,David Weeks,F
CUSTIDXX-14190,PRODOXIID36,3,Bakery,Brownies,Amanda Beard,F
CUSTIDXX-14195,PRODOXIID123,8,Household Essentials,    Cleaning Wipes,Gary Carr,F
CUSTIDXX-14197,PRODOXIID86,10,Breakfast and Cereal,    Waffles,Ryan Meyer,F
CUSTIDXX-14198,PRODOXIID269,12,Books Music and Movies,    Self-Help Book,Maria Molina,F
CUSTIDXX-14199,PRODOXIID173,20,Office and School Supplies,    Binders,Rachel Cameron,F
CUSTIDXX-14200,PRODOXIID32,13,Bakery,Croissants,Tina Oconnor,F
CUSTIDXX-14201,PRODOXIID233,17,Automotive and Hardware,    Tool Set,Brittany Price,F
CUSTIDXX-14204,PRODOXIID271,7,Sports and Fitness,    Dumbbell Set,Kimberly Sanchez,F
CUSTIDXX-14206,PRODOXIID53,19,Canned and Packaged Goods,    Canned Soups,Heidi Wood,F
CUSTIDXX-14207,PRODOXIID188,3,Hygiene,    Sponges,Mark Nguyen,F
CUSTIDXX-14210,PRODOXIID137,14,Personal Care and Beauty,    Razors,Jennifer Hall,F
CUSTIDXX-14211,PRODOXIID125,24,Household Essentials,    Dish Soap,Miguel Davis,F
CUSTIDXX-14214,PRODOXIID258,4,Outdoor and Garden,    Bird Feeder,Fred Daniel,F
CUSTIDXX-14215,PRODOXIID14,11,Dairy ,Eggs,Cindy Buchanan,F
CUSTIDXX-14216,PRODOXIID194,7,Electronics and Appliances,    Headphones,Renee Perry,F
CUSTIDXX-14217,PRODOXIID108,6,Baking Supplies,    Pie Crust Mix,William Blankenship Jr.,F
CUSTIDXX-14220,PRODOXIID274,13,Sports and Fitness,    Fitness Tracker,Jonathan Casey,F
CUSTIDXX-14226,PRODOXIID168,18,Medical Supplies,    Medical Masks,Brandon Salazar,F
CUSTIDXX-14228,PRODOXIID49,25,Frozen Foods,    Frozen Waffles,Heather Simon,F
CUSTIDXX-14229,PRODOXIID294,6,Deli and Prepared Foods,    Pasta Salad,Whitney Cortez,F
CUSTIDXX-14230,PRODOXIID57,18,Canned and Packaged Goods,    Canned Chicken,Kristi Strickland,F
CUSTIDXX-14232,PRODOXIID272,23,Sports and Fitness,    Exercise Ball,Gloria Robertson DDS,F
CUSTIDXX-14235,PRODOXIID297,25,Deli and Prepared Foods,    Meat and Cheese Platter,Anthony Brown,F
CUSTIDXX-14238,PRODOXIID31,24,Bakery,Bagels,Edward Donovan,F
CUSTIDXX-14239,PRODOXIID66,1,Snacks and Beverages,    Energy Bars,Susan Morales DDS,F
CUSTIDXX-14241,PRODOXIID71,2,Condiments and Sauces,    Mustard,David Foster,F
CUSTIDXX-14244,PRODOXIID171,18,Office and School Supplies,    Pens and Pencils,Holly Carter,F
CUSTIDXX-14245,PRODOXIID55,13,Canned and Packaged Goods,    Canned Fruit,Jacob Reyes,F
CUSTIDXX-14246,PRODOXIID205,17,Home and Kitchen,    Dish Rack,Curtis White,F
CUSTIDXX-14248,PRODOXIID295,17,Deli and Prepared Foods,    Fresh Fruit Platter,Kenneth Taylor,F
CUSTIDXX-14249,PRODOXIID123,11,Household Essentials,    Cleaning Wipes,Sarah Hernandez,F
CUSTIDXX-14252,PRODOXIID74,15,Condiments and Sauces,    Hot Sauce,Richard Hill,F
CUSTIDXX-14253,PRODOXIID110,12,Beverages,    Coffee Beans,Robert Bishop,F
CUSTIDXX-14254,PRODOXIID99,18,Pasta Rice and Grains,    Bulgur Wheat,Michele Hooper,F
CUSTIDXX-14255,PRODOXIID158,8,Pet Supplies,    Bird Seed,Brian Castaneda,F
CUSTIDXX-14257,PRODOXIID82,20,Breakfast and Cereal,    Pancake Mix,Anthony Perez,F
CUSTIDXX-14260,PRODOXIID140,1,Baby and Toddler,    Diapers,Tanya Black,F
CUSTIDXX-14264,PRODOXIID148,15,Baby and Toddler,    Teething Toys,Gary Nguyen,F
CUSTIDXX-14265,PRODOXIID158,17,Pet Supplies,    Bird Seed,Timothy Wilson,F
CUSTIDXX-14266,PRODOXIID15,25,Dairy ,Cottage Cheese,Alexander Perez,F
CUSTIDXX-14267,PRODOXIID130,21,Personal Care and Beauty,    Shampoo,Vincent Williams Jr.,F
CUSTIDXX-14270,PRODOXIID160,3,Medical Supplies,    Vitamins,James Garcia,F
CUSTIDXX-14273,PRODOXIID191,22,Electronics and Appliances,    Phone Chargers,Lisa Lara,F
CUSTIDXX-14274,PRODOXIID12,2,Dairy ,Yogurt,Christine Reid,F
CUSTIDXX-14275,PRODOXIID68,20,Snacks and Beverages,    Bottled Water,Emma Johnson,F
CUSTIDXX-14277,PRODOXIID67,23,Snacks and Beverages,    Soda,Matthew Rosales,F
CUSTIDXX-14278,PRODOXIID37,5,Bakery,Cakes,Curtis Cardenas,F
CUSTIDXX-14279,PRODOXIID299,5,Deli and Prepared Foods,    Dessert,Tyler Howard,F
CUSTIDXX-14286,PRODOXIID97,4,Pasta Rice and Grains,    Rice Noodles,Geoffrey Cox,F
CUSTIDXX-14289,PRODOXIID128,1,Household Essentials,    Light Bulbs,Scott Rivera,F
CUSTIDXX-14290,PRODOXIID122,4,Household Essentials,    Trash Bags,Edward Thompson,F
CUSTIDXX-14292,PRODOXIID142,16,Baby and Toddler,    Baby Formula,Jennifer Miller,F
CUSTIDXX-14294,PRODOXIID135,17,Personal Care and Beauty,    Mouthwash,William Arellano,F
CUSTIDXX-14295,PRODOXIID147,25,Baby and Toddler,    Baby Powder,Daniel Palmer,F
CUSTIDXX-14298,PRODOXIID91,12,Pasta Rice and Grains,    Rice,Shelby Vasquez MD,F
CUSTIDXX-14300,PRODOXIID13,2,Dairy ,Butter,Tara Martinez MD,F
CUSTIDXX-14306,PRODOXIID286,23,Ethnic Foods,    Japanese Sushi Rice,William Garrett,F
CUSTIDXX-14307,PRODOXIID82,4,Breakfast and Cereal,    Pancake Mix,Dakota Elliott,F
CUSTIDXX-14308,PRODOXIID39,11,Bakery,Rolls,Brian Carr,F
CUSTIDXX-14309,PRODOXIID175,16,Office and School Supplies,    Sticky Notes,Cindy Dean,F
CUSTIDXX-14310,PRODOXIID180,3,Hygiene,    All-Purpose Cleaner,James Luna,F
CUSTIDXX-14311,PRODOXIID6,1,Produce,Onions,Philip Griffin,F
CUSTIDXX-14313,PRODOXIID272,5,Sports and Fitness,    Exercise Ball,Tammy Reynolds,F
CUSTIDXX-14314,PRODOXIID12,18,Dairy ,Yogurt,Lisa Gordon,F
CUSTIDXX-14315,PRODOXIID164,17,Medical Supplies,    Cold and Flu Remedies,Mitchell Oconnor,F
CUSTIDXX-14317,PRODOXIID223,9,Apparel and Accessories        ,    Jacket,Joan Evans,F
CUSTIDXX-14322,PRODOXIID124,15,Household Essentials,    Laundry Detergent,Michael Olson,F
CUSTIDXX-14323,PRODOXIID77,16,Condiments and Sauces,    Salad Dressing,Laura Hale,F
CUSTIDXX-14324,PRODOXIID88,8,Breakfast and Cereal,    Breakfast Sandwiches,Stephen Carter,F
CUSTIDXX-14325,PRODOXIID26,8,Meat and Seafood,Sausages,Dean Ramirez,F
CUSTIDXX-14327,PRODOXIID121,16,Household Essentials,    Toilet Paper,William Wolfe,F
CUSTIDXX-14328,PRODOXIID96,3,Pasta Rice and Grains,    Rice Pilaf,Beth Warren,F
CUSTIDXX-14329,PRODOXIID200,3,Home and Kitchen,    Kitchen Knife Set,Monica Stewart,F
CUSTIDXX-14332,PRODOXIID254,17,Outdoor and Garden,    Garden Tools,John Clark,F
CUSTIDXX-14333,PRODOXIID290,7,Deli and Prepared Foods,    Deli Sandwich,Maria Glover,F
CUSTIDXX-14334,PRODOXIID241,10,Seasonal Items,    Halloween Costume,Kathleen Rush,F
CUSTIDXX-14335,PRODOXIID280,17,Ethnic Foods,    Mexican Salsa,Ryan Trevino,F
CUSTIDXX-14338,PRODOXIID250,17,Outdoor and Garden,    Lawn Mower,William Wiggins,F
CUSTIDXX-14341,PRODOXIID151,5,Pet Supplies,    Cat Food,Lisa Roberts,F
CUSTIDXX-14343,PRODOXIID26,21,Meat and Seafood,Sausages,Dylan Lucero,F
CUSTIDXX-14344,PRODOXIID197,24,Electronics and Appliances,    HDMI Cables,Sarah Baker,F
CUSTIDXX-14349,PRODOXIID153,1,Pet Supplies,    Cat Litter,Michael Flynn,F
CUSTIDXX-14350,PRODOXIID264,17,Books Music and Movies,    Blu-ray Movie,Walter Harmon,F
CUSTIDXX-14352,PRODOXIID11,19,Dairy ,Cheese,Marisa Lee,F
CUSTIDXX-14354,PRODOXIID137,8,Personal Care and Beauty,    Razors,Evan Lopez,F
CUSTIDXX-14355,PRODOXIID8,13,Produce,Oranges,Bradley Mcdonald,F
CUSTIDXX-14356,PRODOXIID270,20,Sports and Fitness,    Yoga Mat,John Harmon,F
CUSTIDXX-14357,PRODOXIID115,19,Beverages,    Juice,Juan Davis,F
CUSTIDXX-14358,PRODOXIID98,25,Pasta Rice and Grains,    Barley,Savannah Meyer,F
CUSTIDXX-14360,PRODOXIID29,11,Meat and Seafood,Lamb,Sandra Kim,F
CUSTIDXX-14361,PRODOXIID151,12,Pet Supplies,    Cat Food,Kevin Weaver,F
CUSTIDXX-14363,PRODOXIID86,18,Breakfast and Cereal,    Waffles,Bryan Rosales,F
CUSTIDXX-14365,PRODOXIID187,1,Hygiene,    Cleaning Brushes,Jason Mora,F
CUSTIDXX-14368,PRODOXIID30,21,Bakery,Bread,Jennifer Figueroa,F
CUSTIDXX-14369,PRODOXIID99,17,Pasta Rice and Grains,    Bulgur Wheat,Robert Smith,F
CUSTIDXX-14373,PRODOXIID27,22,Meat and Seafood,Ham,Lisa Wilson,F
CUSTIDXX-14375,PRODOXIID236,24,Automotive and Hardware,    Jumper Cables,Dr. Brandon West Jr.,F
CUSTIDXX-14376,PRODOXIID5,17,Produce,Potato,Andrew Benton,F
CUSTIDXX-14379,PRODOXIID262,20,Books Music and Movies,    Cookbook,Maria Baldwin,F
CUSTIDXX-14380,PRODOXIID176,18,Office and School Supplies,    Calculators,Meagan West,F
CUSTIDXX-14382,PRODOXIID147,9,Baby and Toddler,    Baby Powder,Gary Edwards,F
CUSTIDXX-14384,PRODOXIID45,9,Frozen Foods,    Frozen Pizza,Daniel Sanders,F
CUSTIDXX-14386,PRODOXIID17,11,Dairy ,Sour Cream,Brooke Conway,F
CUSTIDXX-14387,PRODOXIID227,11,Apparel and Accessories        ,    Sunglasses,Jennifer Holt,F
CUSTIDXX-14388,PRODOXIID293,4,Deli and Prepared Foods,    Ready-to-Eat Sushi,Yvonne Lewis,F
CUSTIDXX-14389,PRODOXIID11,9,Dairy ,Cheese,Michael Williams,F
CUSTIDXX-14390,PRODOXIID257,17,Outdoor and Garden,    Plant Pots,Gabriella Daniel,F
CUSTIDXX-14392,PRODOXIID121,3,Household Essentials,    Toilet Paper,Crystal Schneider,F
CUSTIDXX-14393,PRODOXIID108,10,Baking Supplies,    Pie Crust Mix,Kayla Miller,F
CUSTIDXX-14399,PRODOXIID250,25,Outdoor and Garden,    Lawn Mower,Logan Buckley,F
CUSTIDXX-14401,PRODOXIID95,2,Pasta Rice and Grains,    Instant Rice,Cindy Miller,F
CUSTIDXX-14402,PRODOXIID56,24,Canned and Packaged Goods,    Canned Tuna,Elizabeth Rose,F
CUSTIDXX-14405,PRODOXIID247,15,Seasonal Items,    Spring Planters,Michelle Shields,F
CUSTIDXX-14407,PRODOXIID99,15,Pasta Rice and Grains,    Bulgur Wheat,Sara Hancock,F
CUSTIDXX-14409,PRODOXIID48,25,Frozen Foods,    Frozen Fish Fillets,Lori Galvan,F
CUSTIDXX-14411,PRODOXIID115,17,Beverages,    Juice,Heather Young,F
CUSTIDXX-14413,PRODOXIID12,21,Dairy ,Yogurt,Janet Horne,F
CUSTIDXX-14414,PRODOXIID197,10,Electronics and Appliances,    HDMI Cables,Cynthia Tucker,F
CUSTIDXX-14416,PRODOXIID94,6,Pasta Rice and Grains,    Lentils,Zoe Mitchell,F
CUSTIDXX-14417,PRODOXIID152,12,Pet Supplies,    Pet Treats,Benjamin Thornton,F
CUSTIDXX-14419,PRODOXIID228,6,Apparel and Accessories        ,    Watch,Patricia Taylor,F
CUSTIDXX-14420,PRODOXIID64,9,Snacks and Beverages,    Nuts,Jill Brown,F
CUSTIDXX-14421,PRODOXIID229,14,Apparel and Accessories        ,    Handbag,Michael Robinson,F
CUSTIDXX-14425,PRODOXIID247,12,Seasonal Items,    Spring Planters,Jason Baker,F
CUSTIDXX-14426,PRODOXIID262,7,Books Music and Movies,    Cookbook,Mackenzie Nunez,F
CUSTIDXX-14428,PRODOXIID254,11,Outdoor and Garden,    Garden Tools,Monica Vaughan,F
CUSTIDXX-14431,PRODOXIID248,23,Seasonal Items,    Fourth of July Flags,Paul Jones,F
CUSTIDXX-14435,PRODOXIID129,15,Household Essentials,    Disposable Plates,Elizabeth Nunez,F
CUSTIDXX-14436,PRODOXIID99,19,Pasta Rice and Grains,    Bulgur Wheat,Danielle Delacruz,F
CUSTIDXX-14437,PRODOXIID139,24,Personal Care and Beauty,    Hair Gel,Jeffrey Davis,F
CUSTIDXX-14438,PRODOXIID288,10,Ethnic Foods,    Middle Eastern Hummus,Jacob Mann,F
CUSTIDXX-14441,PRODOXIID107,16,Baking Supplies,    Cocoa Powder,Travis Salazar DDS,F
CUSTIDXX-14443,PRODOXIID63,14,Snacks and Beverages,    Crackers,Stephen Mercado,F
CUSTIDXX-14444,PRODOXIID73,10,Condiments and Sauces,    Barbecue Sauce,Crystal Dean,F
CUSTIDXX-14446,PRODOXIID87,20,Breakfast and Cereal,    Breakfast Sausage,Dennis Brown DDS,F
CUSTIDXX-14448,PRODOXIID259,12,Outdoor and Garden,    Outdoor Umbrella,Chelsea Thompson,F
CUSTIDXX-14452,PRODOXIID180,17,Hygiene,    All-Purpose Cleaner,Kathryn Newman,F
CUSTIDXX-14453,PRODOXIID29,1,Meat and Seafood,Lamb,Shannon Doyle,F
CUSTIDXX-14454,PRODOXIID244,4,Seasonal Items,    Valentine's Day Cards,Crystal Hobbs,F
CUSTIDXX-14455,PRODOXIID236,7,Automotive and Hardware,    Jumper Cables,Tiffany Larsen,F
CUSTIDXX-14456,PRODOXIID259,10,Outdoor and Garden,    Outdoor Umbrella,Kimberly Keller,F
CUSTIDXX-14457,PRODOXIID255,21,Outdoor and Garden,    Hammock,Albert Nunez,F
CUSTIDXX-14460,PRODOXIID110,14,Beverages,    Coffee Beans,Dawn Randall DDS,F
CUSTIDXX-14461,PRODOXIID160,3,Medical Supplies,    Vitamins,Thomas Tran,F
CUSTIDXX-14462,PRODOXIID251,15,Outdoor and Garden,    Garden Hose,Derek Miller,F
CUSTIDXX-14463,PRODOXIID142,13,Baby and Toddler,    Baby Formula,Curtis Wiley,F
CUSTIDXX-14464,PRODOXIID232,18,Automotive and Hardware,    Tire Pressure Gauge,Michael Johnson,F
CUSTIDXX-14465,PRODOXIID100,23,Baking Supplies,    Flour,Gregory Colon,F
CUSTIDXX-14468,PRODOXIID9,9,Produce,Broccoli,John Douglas,F
CUSTIDXX-14469,PRODOXIID23,9,Meat and Seafood,Fish,Samuel Morton,F
CUSTIDXX-14470,PRODOXIID217,16,Toys and Games,    Building Blocks,Marvin Richards,F
CUSTIDXX-14471,PRODOXIID272,18,Sports and Fitness,    Exercise Ball,Dawn Dunn,F
CUSTIDXX-14472,PRODOXIID202,25,Home and Kitchen,    Cookware Set,Lindsey Mathews,F
CUSTIDXX-14474,PRODOXIID261,18,Books Music and Movies,    Biography Book,Troy Kim,F
CUSTIDXX-14475,PRODOXIID68,6,Snacks and Beverages,    Bottled Water,Zachary Mccall,F
CUSTIDXX-14477,PRODOXIID81,17,Breakfast and Cereal,    Oatmeal,Brendan Wood,F
CUSTIDXX-14480,PRODOXIID109,12,Baking Supplies,    Food Coloring,Tamara Freeman,F
CUSTIDXX-14482,PRODOXIID189,20,Hygiene,    Trash Cans,Thomas Hartman,F
CUSTIDXX-14486,PRODOXIID50,14,Canned and Packaged Goods,    Canned Beans,Tristan Rice,F
CUSTIDXX-14487,PRODOXIID230,1,Automotive and Hardware,    Motor Oil,Amy Moran,F
CUSTIDXX-14489,PRODOXIID197,16,Electronics and Appliances,    HDMI Cables,Bryan Olson,F
CUSTIDXX-14491,PRODOXIID72,10,Condiments and Sauces,    Mayonnaise,Patricia Thompson,F
